user_id,salary_income,dividends_income,capital_gains_income,rent_income,franked_credits_income,travel_expenses,interest_on_investment_property_exenses,self_education_expenses,self_education_expenses_1
762646,76855.700000000012,945.06003660791885,10699.050690200411,10869.767813348029,356.84184417861059,359.55567036258333,38071.988292271184,1201.0609046849777,694.87067635958851
313019,76583.559999999983,3601.4291525313556,13348.987982610328,23731.033795532516,402.653069416869,493.84763708763114,14262.411337862979,1773.0153302436061,1114.75481828765
531015,76141.099999999977,4087.7575977959664,6664.9417409415119,13174.700889427622,2193.4259781070973,1089.3773383719306,32766.906016649791,194.61180099340984,505.250676974691
154340,75186.799999999988,3736.9116456373918,3469.9243200317414,27447.138534061141,210.93798272714591,1371.2602911558915,21204.572554443577,1254.8392978580357,194.82318263628883
764979,74939.7,4712.1229132596782,14008.54475965832,12456.061781784712,856.72584359857888,182.33282483225378,34131.376444653855,399.02754037665505,36.609113987563006
103028,74605.000000000015,4121.650536954744,9983.96278905169,8958.2885101065312,2179.2170729867858,618.97515202543923,21407.689251898839,314.89706864846806,424.24661745959094
683774,74580.3,5384.1278198875352,4930.9317507842406,5637.3681773770959,143.46176935703616,757.92065414927254,35815.117401647978,1296.7871048272734,616.85427054096
267084,73958.5,2698.6716140226986,3406.3528506513767,16562.59558623589,193.97482410916322,281.85542783182211,4499.3363653798415,145.89795129891075,205.69170202409362
138801,73736.7,1791.1470562468121,11701.567100666785,22018.424994600511,909.46704766722348,352.19128639698687,22371.408214358307,622.98252993572032,700.04771633000325
863129,73735.199999999983,5381.3118109107354,14705.501095825639,4786.0948774206063,1870.4985942475446,1330.926291732877,3168.571443257355,1891.7824278781575,928.69580625679009
692995,73321.900000000009,6158.2839888226763,7838.2898763722433,13291.061495774844,712.65021536030747,180.21999469428607,16992.510569201517,1858.4790664216264,92.242729557394171
824100,72720.7,3533.9007308524069,4056.2782141151147,28993.497697928469,148.13009201159136,1326.5027314367044,35805.356641272636,2143.3005072997885,158.84268488085161
135963,72642.2,324.01056883708816,5956.5702436105666,28523.645698122764,1377.7007554496374,51.990180638913039,25534.701722346395,496.13839436626938,558.35939973496727
674216,71764.099999999962,7001.1317069828165,754.618049274863,8129.7690289749116,585.93133413548469,1394.5411420003934,10584.393448308476,1488.4511876724603,825.35014733569687
740268,71513.299999999988,7143.40203484692,5212.748548320893,13355.278665780681,777.76117930033627,1160.4827496675969,14773.930491755855,259.16587534351987,160.00240244969336
137851,71304.2,2653.4281668122649,11006.285508385539,10873.204917233854,522.11084833571817,671.888007768218,14214.287499376223,1731.3620987013267,224.1108679766408
762491,71277.599999999991,3220.6200457901805,504.59370711297396,2010.0234534010917,1527.4934142061431,356.566037158016,24962.374095368425,851.320905814051,641.426814414312
255952,70695.599999999991,6543.82176188625,5153.5396754756248,12639.631154046363,821.80347952200282,965.8018392725952,21906.219135931806,432.34695481319977,954.37674718919516
577863,70594.800000000032,3707.5522144741894,4857.3122646526317,24647.570739455688,1678.9161698861678,1279.4112470955611,718.98678779087936,1335.6007041359503,500.45540313721813
797407,70499.6,3312.59699918476,8320.7459896059263,1437.2821943914603,454.79690784103838,240.96418975968359,8895.3446184132627,744.236782151601,1243.2619886339357
144336,70239.9,1775.3947112462879,1790.390506229307,16465.947981452318,1479.9462227686283,608.06096900051341,35069.970246273362,1126.6671642543081,134.89347999495936
118963,69534.7,3356.5900206180145,6106.71689948727,17876.167138731915,31.64121254344856,883.2161531699702,9046.52502986786,1640.0436683482349,789.85885474957149
522798,69023.2,1078.7369614773982,12838.375647040119,2836.4469684627234,169.67292502345111,688.2816156700751,3867.3408387262771,1549.4325112144891,289.70148309295286
139730,68020.3,6200.37365819711,7999.1610352215366,23688.878539507758,590.68609674604227,168.3236053991817,20478.306408936161,122.66797661132846,200.38195591128795
54301,68000.5,3227.8539855770277,4225.7715469473051,17857.799494953942,370.0069044231289,326.54692017423929,22572.069071878464,66.37655272804696,552.99151480482817
675315,67764.799999999988,5102.6659361006705,1670.341009989643,3703.7177486765672,1666.2891206678212,158.43694678846447,6011.7966242086059,97.599815216708677,931.52176331706323
262783,67593.599999999991,6347.5750611732556,7874.0418560433791,10260.361813042628,185.95275393242534,896.61066624876,16859.537553832448,2021.0054562053792,190.85375911849439
801854,66766.8,1963.9088516765596,10774.974838017806,14508.488454377526,1532.1403073486265,346.238226145919,21062.496571588432,1618.0584636537285,461.78379370877684
105919,66134.5,5563.0774778512205,121.3232212408429,2404.042237939449,297.13885289508249,660.03442453365119,4959.82724329594,546.81893048919892,869.08262076171616
137102,65639.8,3412.0793710311141,4939.1459526990884,2353.6014312520651,1485.2828259425742,280.76758095417682,17838.494847585345,813.827132143835,723.94451543368689
765046,65426.599999999991,3352.7439468346834,3126.2903693019289,16994.058030959361,423.79599356527962,338.76584381962294,29169.211521967904,1506.2794650962569,1106.7366267854989
47074,65229.899999999994,3251.28232850243,9491.9522738046944,22313.86438866219,1613.9390159155362,324.33439526007993,28389.224129388913,499.13823814879265,533.49541929824966
961134,63604.44,5873.62844571473,745.56534652043456,24616.260937390969,1325.0840049435299,586.36611988805282,4052.394908104277,795.82502265734058,1228.0646117020706
710953,63571.30000000001,1335.5632971692503,2818.4571877250482,16062.974794408441,560.9392837892816,421.8222066470081,18997.228951612953,1734.0353338960845,652.54188116325645
700228,63251.5,5555.4157548325584,1557.7184064676142,19831.649050419277,849.92527781733929,1104.3425789594437,3544.2165849786024,1703.8651542760686,172.64182321140314
54291,62538.5,3165.4341919615617,11332.642615032295,17914.009339240678,824.07829847657376,813.58108562047028,2145.1703820574626,1680.8585929249141,265.21137065200247
64746,62476.0,6010.8017280811582,8868.352231893261,18997.591154075239,643.81918694485159,990.20460845375692,27581.051052829247,1729.2206369373353,959.15848406663156
84129,62295.299999999981,4794.3917917238914,10117.019809208336,15778.658675093808,1043.2382202609217,701.913229417106,23851.923594985878,1810.6586421169102,285.30504378621424
666558,61477.0,5819.08433124851,4827.0874011180176,24499.219865861796,651.07238721559213,516.168264668292,13212.873360032874,1177.9912807956762,1047.455989575596
888141,60917.600000000028,5655.4140579854029,926.36011742722894,15940.489237102693,1810.5258572494829,81.156028826514216,28563.014729945833,464.44917243210227,456.85614761546321
785118,60256.96,5932.7944463674075,2657.4989091756252,22152.949776568792,1135.2472169438738,346.67633903461279,28631.659767671739,412.36482437773867,401.85667640650053
727144,59906.900000000016,1610.8800143097499,8075.0089066666051,6247.3797911650036,958.35566385483389,981.73074568652464,10180.846306985681,575.95726919615674,165.01862568521506
138377,59000.0,3424.6290730487794,8799.1913864710477,3510.10863218763,1168.860460573942,828.66402830455411,16541.145215966419,1544.3578042273919,247.08057635569244
675318,58828.900000000009,955.20100824951237,5694.8910491033375,20499.913904412166,1322.2776285871416,35.80182587204105,26907.7095273804,544.90950726059077,25.821936884366416
764859,58751.7,3131.6725174021408,3602.7136743759984,751.40476847952948,365.80396290813997,958.24671064540564,14277.043170941181,948.34407073771513,1158.7380368231443
769558,58666.600000000006,5750.4386870685357,9690.96557762312,15753.843860973426,1714.4833016699495,821.93652347012267,5429.8735338788547,414.1461190865773,1126.6545538074504
179455,58192.299999999988,1038.3768444694028,10691.88391668306,10134.069652319093,1660.1103455892282,741.34481105003886,27655.381457312702,657.85896116083882,351.9041849721134
135369,58129.499999999985,124.85617343163743,3254.0745287820209,22918.516626173343,882.61675246326456,1131.3178548542378,17182.948956353011,1619.6542023298077,289.25895624570455
806056,58085.7,1646.7627561427687,4696.7556573139182,12559.080842192136,991.63566437958127,53.944596243031462,28805.816208438049,210.60032516003517,0.716038976168762
177574,57328.10000000002,794.33795390705177,1633.92689559773,8343.4220363316563,1234.1171968786148,945.24710837331679,14836.029952198262,1328.9465960712789,449.86730852994378
820196,56744.700000000012,490.18252798813654,10790.899108599448,18353.634610093261,13.067155425734116,313.08239749057503,87.524651649457184,1127.5232700780791,272.29883078351611
759496,56387.0,4643.2208972226626,4737.43295144103,18757.216363854073,1014.9645656904555,778.11702081548481,13694.788713184927,1227.2634585103019,940.539935694535
31547,56140.599999999991,1399.0732107079391,7590.0270534569618,6877.5122336227287,1598.5652834378818,863.49742444212916,1627.9644490771204,613.45615749613728,732.00375586801567
746655,56128.399999999994,4932.3824524552238,8223.8835228051721,22129.240944493402,382.751587665988,266.99522901417589,22729.655314338928,13.743211671461358,410.76049146942262
675687,56125.100000000006,919.60080931485345,713.42161638761047,16949.053944074683,353.73347921757812,311.46058976405982,12222.869338027494,742.49780583632253,433.21375467368239
147314,56098.3,2616.3318252517224,8586.0246002244749,10241.391964396462,1451.1530389331385,493.10931015673572,24298.032025315049,1142.580106120753,920.9974544153589
826731,55852.26999999996,502.19415108849921,5802.9592889865371,13798.082999589718,474.4248151871617,1027.2931275815781,8419.1036553147369,773.55902552273869,176.3595354086244
88436,55617.800000000025,3386.0422497777281,2352.0606855784995,4099.5883141267059,1568.1084824906138,866.0593377806432,462.68186393345451,344.38327204430493,798.50990587072693
155003,55459.8,2289.4788900128387,5689.5153555762809,6411.2724218915755,27.901772853955169,269.51217447706267,2566.7310617837275,597.91585993374565,407.95691115222832
75816,54679.899999999994,3398.4673638007316,3561.6406734128377,6322.3112114751,1626.9655782319116,1073.66867085235,15990.321662141561,51.644102514967734,61.27622030810344
938184,54092.32,1372.8965204890849,5291.45032235971,12355.552586862615,259.86804672275139,623.85504850770485,19926.23379525085,947.60068179335656,241.18278272658608
774548,54069.1,2920.1953418358044,8282.2402980814331,3422.852481360093,704.70424677347887,742.67906974353809,21729.076699270947,215.18024345185987,814.83746795486286
869200,54010.299999999988,499.34559914346249,10633.894435420667,637.32509168004879,1218.7364314811523,374.33403418091893,3270.0262025695756,808.73178869548133,135.85714208401893
157054,53634.599999999991,3546.3322317680427,546.2900992960914,18243.079024702129,168.12527613864452,661.20583688126317,5740.4121874101738,621.6982497204981,84.511716779665321
473213,52154.58,2893.0894234642351,3116.3450344785151,6535.35327333099,453.60326914548727,608.87957538335411,7572.4737779629877,48.651674215598227,76.366365110420745
263667,52132.600000000006,5135.5935319692953,3111.2540568730055,7944.8202673923388,594.23137106413037,411.63907377205328,1335.7903213894724,799.777832953583,130.43646669213953
118856,51385.619999999995,2001.3845407525378,5727.6724831379215,11947.584069331888,1222.7007521888643,722.40223406557016,2902.3331812365791,798.74744627374741,557.01594973276792
663110,50924.0,3994.6452692283287,3463.0649567916785,16468.952331994264,867.16300088328671,531.89344711693286,18202.859128607524,1334.8456600080656,555.96179081544756
100333,50893.0,2436.9295275075574,7525.21050912304,1432.4193394679032,920.00788426869872,5.6445353170028545,13389.378319963618,872.735060611118,1012.1772357070731
92953,50860.0,581.543865115449,5806.9646329994175,6444.2370070902471,782.22784387398713,215.97771333247329,6219.7094246317793,1505.70840596019,594.93121259479551
179555,50573.700000000012,3204.5647463764635,1544.7991115980262,9390.3373399361,199.31501184460981,212.91565969048565,9152.0372206870816,395.730295341783,9.3986422790461983
147603,50268.5,2499.7521467065167,338.61631593931787,9960.2049806826,1195.1720884787599,757.67897168783611,16339.932251922732,1125.6842513444612,370.097161797379
132815,50148.4,3784.3506189399027,2923.6606905653284,14031.994493934677,316.34199603244537,631.63439839637124,15711.798406200222,242.56655370123227,760.34617290441122
103332,50074.5,3963.403181567548,5191.3260119271363,15885.172363934107,281.54611113557132,148.25949301865333,13399.44739275322,581.28979900909485,838.88797946578654
847380,49801.30000000001,3417.5751482639207,867.38944460545827,626.6523417035379,1112.7271885826117,498.611710091622,19853.68329442307,1161.357309528858,646.47192201514338
781370,49547.37999999999,3964.396089441585,6977.148289023793,12419.498897477952,273.25733776409623,742.43268462248557,22528.072560882385,648.74609751382343,25.643157335621165
888139,49059.500000000029,614.64649164047012,3346.8134639763607,12484.993047867492,150.94407325678498,686.14114287856955,7786.63715744275,315.43795860539677,794.613879153321
773147,48822.470000000016,3719.0423227248903,5584.8747343849882,12641.154377503488,944.82949298757217,517.107341448159,14201.626140463446,791.74721584447684,176.80004519855851
177972,48759.600000000006,161.67436772708379,2539.8776729632837,5952.7150211874414,141.30382841208331,50.903806227228067,20699.443376026662,1461.4838456161831,830.31131154610341
121565,48741.2,4643.7563870391714,3766.3684796456432,16933.396266093376,1030.2277627838341,867.55063378573925,11251.520243383084,553.97141309174492,967.55682448187565
184653,48661.100000000006,3927.1633818738142,4459.6931351311923,16626.831571974541,266.67913275178586,119.04176060057637,10785.734943538959,1169.5044494938722,437.64411627267447
100121,48013.799999999988,4104.6108097054948,767.28397409852414,14589.460675616259,358.8321920461625,213.80209169173247,20107.569244731581,1340.3351557730582,307.99671389602707
36066,47990.460000000006,744.85463345944049,9233.6863446764964,7093.8865958163333,971.12974366462311,912.4333034338797,23540.701806069432,512.08877405762144,866.371588122886
170740,47920.089999999989,2062.8143672725814,7794.2638552122862,907.19284390066434,766.63031109793076,101.50565815366571,14555.903224408356,1272.7920340833934,746.75308373200562
623034,47794.130000000005,499.02428010880658,102.24690868347851,4113.7750588519093,681.25935718978155,165.40403409865792,12697.135059585178,341.87021913202852,569.09374815979243
764968,47638.5,2104.1543775106998,6481.0659609298118,8178.0110555745287,1262.9622761911307,638.64588060804238,6941.7506674089,184.10419602023822,569.65442011757978
717255,47511.929999999993,1289.2648113782557,8289.74789011039,10396.754799420723,1330.6738413359865,849.63214005423436,1900.5762395511726,391.37766390293638,179.51246849974612
158767,47373.779999999984,3376.4199016304119,7811.43443460085,12506.629914176261,615.90318591355549,48.502864164218181,6134.8278884821675,877.541220561246,235.7236341697099
727461,47159.0,3275.6236756613866,1267.4640955810673,11431.40698173551,89.545500522893335,92.526850536932812,14516.741157901579,896.92882571416487,526.77342334755724
166144,46884.900000000016,2937.0343561995533,503.65506880425914,17693.866598597924,1078.6047813841217,826.68997543050637,14812.624525595162,758.90922139995916,684.13701231900882
